0.974,0.003675,0.003575,3.75e-05,0.003475,2.5e-05,0.0001125,0,0.0035875,0,1.25e-05,0,3.75e-05,0,0,0,0.003525,1.25e-05,0,0,2.5e-05,0,0,0,0.0001375,0,0,0,0,0,0,0,0.0039375,0,2.5e-05,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036125,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010663,0.96436,6.25e-05,0.0059875,2.5e-05,0.0036,0,0.0001375,3.75e-05,0.003575,0,1.25e-05,0,3.75e-05,0,0,1.25e-05,0.003575,0,0,0,2.5e-05,0,0,1.25e-05,0.0001125,0,0,0,0,0,0,2.5e-05,0.003875,0,6.25e-05,0,1.25e-05,0,0,0,2.5e-05,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-05,0.003525,0,1.25e-05,0,1.25e-05,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012925,0.0001125,0.95351,0.011288,5e-05,0,0.006725,8.75e-05,3.75e-05,0,0.0036375,6.25e-05,0,0,6.25e-05,0,3.75e-05,0,0.0034375,3.75e-05,0,0,2.5e-05,0,0,0,0.00015,0,0,0,0,0,5e-05,0,0.0038875,3.75e-05,0,0,3.75e-05,0,0,0,2.5e-05,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25e-05,0,0.003475,2.5e-05,0,0,5e-05,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001125,0.012587,0.009975,0.9543,0,5e-05,7.5e-05,0.0074625,0,2.5e-05,3.75e-05,0.003775,0,0,0,6.25e-05,0,3.75e-05,1.25e-05,0.003525,0,0,0,2.5e-05,0,0,1.25e-05,0.000125,0,0,0,0,0,5e-05,2.5e-05,0.0039125,0,0,0,3.75e-05,0,0,0,2.5e-05,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25e-05,5e-05,0.0034125,0,0,0,6.25e-05,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010412,5e-05,0.0001,0,0.95327,0.00385,0.01475,0.000125,6.25e-05,0,0,0,0.005675,1.25e-05,5e-05,0,3.75e-05,0,0,0,0.0035875,1.25e-05,5e-05,0,0,0,0,0,0.0001875,0,0,0,3.75e-05,0,0,0,0.0038125,0,6.25e-05,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,6.25e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0.0035875,0,0,0,0,0,0,0,2.5e-05,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00015,0.0102,0,0.0001875,0.010287,0.93665,0.0001875,0.024725,0,6.25e-05,0,0,7.5e-05,0.0057125,0,0.0001,0,3.75e-05,0,0,1.25e-05,0.0035875,0,8.75e-05,0,0,0,0,1.25e-05,0.0001625,0,0,0,3.75e-05,0,0,2.5e-05,0.003725,0,0.0001375,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,6.25e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,5e-05,0.0035,0,2.5e-05,0,0,0,0,0,2.5e-05,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001625,0,0.0097,0.0001625,0.011875,8.75e-05,0.94673,0.012937,0,0,7.5e-05,0,7.5e-05,0,0.0063625,0.000125,0,0,3.75e-05,0,2.5e-05,0,0.0036,3.75e-05,0,0,0,0,0,0,0.0002,0,0,0,3.75e-05,0,3.75e-05,0,0.0038625,3.75e-05,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,6.25e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,6.25e-05,0,0.0034875,2.5e-05,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25e-05,0.00015,0.000125,0.0097125,0.0001,0.011487,0.0098375,0.94998,0,0,0,7.5e-05,0,6.25e-05,6.25e-05,0.0066625,0,0,0,3.75e-05,0,2.5e-05,1.25e-05,0.003675,0,0,0,0,0,0,1.25e-05,0.000175,0,0,0,3.75e-05,0,3.75e-05,2.5e-05,0.0038875,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,6.25e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,6.25e-05,5e-05,0.0034375,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011725,3.75e-05,1.25e-05,0,7.5e-05,0,0,0,0.94768,0.0035625,0.0036625,3.75e-05,0.019662,0.0001375,0.0003,0,3.75e-05,0,0,0,0,0,0,0,0.004825,2.5e-05,0,0,0.0001375,0,0,0,3.75e-05,0,0,0,0,0,0,0,0.0040625,0,2.5e-05,0,0.0001125,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,0.003475,0,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001625,0.011575,0,2.5e-05,0,7.5e-05,0,0,0.010238,0.93553,6.25e-05,0.0071125,0.00025,0.021275,0,0.0004125,0,3.75e-05,0,0,0,0,0,0,7.5e-05,0.0048875,0,1.25e-05,0,0.00015,0,0,1.25e-05,1.25e-05,0,1.25e-05,0,0,0,0,1.25e-05,0.004075,0,5e-05,0,0.000125,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,5e-05,0.0033875,0,1.25e-05,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00015,0,0.011312,0.0001375,0,0,0.00015,0,0.012488,0.0001,0.91786,0.011375,0.000275,0,0.032488,0.00045,0,0,3.75e-05,0,0,0,0,0,5e-05,0,0.004725,8.75e-05,0,0,0.0001875,0,0,0,3.75e-05,0,0,0,0,0,5e-05,0,0.0039875,5e-05,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,6.25e-05,0,0.003325,3.75e-05,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00015,0.0001375,0.0113,0,0,0,0.00015,0.0001125,0.012075,0.0095,0.9177,0,0.0003125,0.000375,0.0348,0,0,0,3.75e-05,0,0,0,0,0,5e-05,7.5e-05,0.004875,0,0,0,0.0002,0,0,1.25e-05,2.5e-05,0,0,0,0,0,5e-05,1.25e-05,0.004075,0,0,0,0.0001625,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,6.25e-05,5e-05,0.0032625,0,0,0,0.0002125,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00015,0,0,0,0.011163,3.75e-05,0.0001125,0,0.0093625,3.75e-05,0.0001,0,0.94378,0.004,0.0174,0.0001375,0,0,0,0,3.75e-05,0,0,0,3.75e-05,0,0,0,0.00545,2.5e-05,6.25e-05,0,0,0,0,0,3.75e-05,0,0,0,3.75e-05,0,0,0,0.0041375,0,6.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,3.75e-05,0,0,0,1.25e-05,0,0,0,0.0036,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00015,0,0,0.00015,0.010975,1.25e-05,0.0001625,0.00015,0.00915,0,0.000175,0.010075,0.92678,0.0002375,0.0281,0,0,0,0,0,2.5e-05,0,1.25e-05,0,3.75e-05,0,0,7.5e-05,0.0054625,0,0.000125,0,0,0,0,1.25e-05,1.25e-05,0,1.25e-05,0,3.75e-05,0,0,1.25e-05,0.004125,0,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,3.75e-05,0,0,0,1.25e-05,0,0,5e-05,0.0035,0,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00015,0,0.0001375,0,0.0109,0.000175,0.0001625,0,0.008725,0.0001375,0.011662,7.5e-05,0.94046,0.01355,0,0,0,0,0,0,3.75e-05,0,0,0,3.75e-05,0,5e-05,0,0.0055,8.75e-05,0,0,0,0,0,0,3.75e-05,0,0,0,3.75e-05,0,3.75e-05,0,0.0041625,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,2.5e-05,0,0,0,1.25e-05,0,6.25e-05,0,0.0035125,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00015,0,0.0001375,0.0001375,0.010925,1.25e-05,0.00015,0.000125,0.0087125,0.0001,0.011262,0.0096875,0.94458,0,0,0,0,0,0,0,3.75e-05,0,0,0,3.75e-05,0,5e-05,7.5e-05,0.00565,0,0,0,0,0,0,1.25e-05,2.5e-05,0,0,0,3.75e-05,0,3.75e-05,1.25e-05,0.0042625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,2.5e-05,0,0,0,1.25e-05,0,6.25e-05,5e-05,0.0034625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016037,3.75e-05,0,0,6.25e-05,0,0,0,0.000225,0,0,0,0,0,0,0,0.9327,0.0036375,0.003575,2.5e-05,0.0036625,2.5e-05,0.0001125,0,0.030425,5e-05,7.5e-05,0,0.0002,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005025,1.25e-05,1.25e-05,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0
0.00015,0.015863,0,5e-05,0,7.5e-05,0,0,0,0.000225,0,0,0,0,0,0,0.010162,0.92227,7.5e-05,0.00625,2.5e-05,0.0039125,0,0.00015,0.0003625,0.03075,0,0.00025,0,0.0002,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0.0050125,0,5e-05,0,1.25e-05,0,0,0,0.0002625,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0.003375,0,1.25e-05,0,1.25e-05,0,0,1.25e-05,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,0
0.0002375,0,0.015588,0.000125,0,0,0.0001,0,0,0,0.0002375,0,0,0,0,0,0.01215,0.0001,0.90955,0.0111,7.5e-05,0,0.0080875,0.0001125,0.0005375,1.25e-05,0.03195,0.0003375,0,0,0.00035,0,0,0,8.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,0,0.005025,3.75e-05,0,0,6.25e-05,0,0,0,0.0002625,1.25e-05,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0.0033625,1.25e-05,0,0,5e-05,0,1.25e-05,0,0.0001125,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,1.25e-05,0,1.25e-05,0,0,0,0,0
0,0.0002375,0.0001375,0.015562,0,0,1.25e-05,0.0001,0,0,0,0.0002375,0,0,0,0,8.75e-05,0.0118,0.0095125,0.90982,0,7.5e-05,6.25e-05,0.0089125,2.5e-05,0.0005375,0.00035,0.032725,0,0,0,0.0003875,0,0,0,8.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e-05,3.75e-05,0.0051,0,0,0,5e-05,0,0,0,0.000275,0,0,0,1.25e-05,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,3.75e-05,0.0033,0,0,0,6.25e-05,0,1.25e-05,1.25e-05,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,1.25e-05,0,1.25e-05,0,0,0,0
0.0002125,0,0,0,0.015625,3.75e-05,0.000175,0,0,0,0,0,0.000275,0,1.25e-05,0,0.009775,6.25e-05,0.0001,0,0.9028,0.003775,0.014712,0.0001125,0.0004125,0,0,0,0.04165,0.0001,0.000725,0,0,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,0.00505,1.25e-05,0.0001,0,0,0,0,0,0.000325,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0.0034375,0,0,0,0,0,0,0,0.000175,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,2.5e-05,0,0,0
0,0.0002125,0,0,0.00015,0.01525,0,0.0004125,0,0,0,0,0,0.0002875,0,1.25e-05,0.000125,0.0096,0,0.000175,0.0097625,0.88613,0.0002,0.024362,2.5e-05,0.0003875,0,1.25e-05,0.0004125,0.041712,1.25e-05,0.00125,0,0,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,3.75e-05,0.0049875,0,0.0002,0,0,0,0,0,0.0003375,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,3.75e-05,0.0033625,0,2.5e-05,0,0,0,0,1.25e-05,0.000175,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,2.5e-05,0,0
0,0,0.0002,0,0.000225,0,0.015375,0.00015,0,0,0,0,0,0,0.0003125,0,0.0001125,0,0.0091875,0.00015,0.011113,7.5e-05,0.89526,0.012637,3.75e-05,0,0.0003625,0,0.0006125,1.25e-05,0.044,0.0005375,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,6.25e-05,0,0.005225,3.75e-05,0,0,0,0,0,0,0.0003375,1.25e-05,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,2.5e-05,0,0.0034125,1.25e-05,0,0,0,0,1.25e-05,0,0.00015,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001125,0,0,0,0,0,1.25e-05,0,2.5e-05,0
0,0,0,0.0002,0,0.000225,0.00015,0.01535,0,0,0,0,0,0,0,0.000325,0,0.0001125,0.0001125,0.0091875,8.75e-05,0.010712,0.009325,0.898,1.25e-05,2.5e-05,1.25e-05,0.0003625,1.25e-05,0.0006125,0.0004125,0.045062,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,6.25e-05,3.75e-05,0.0052875,0,0,0,0,0,0,0,0.0003625,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,2.5e-05,3.75e-05,0.0033625,0,0,0,0,0,1.25e-05,1.25e-05,0.0001625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001125,0,0,0,0,0,1.25e-05,0,2.5e-05
0.0002375,0,0,0,0,0,0,0,0.015362,3.75e-05,0,0,0.0003875,0,0,0,0.010025,3.75e-05,1.25e-05,0,7.5e-05,0,0,0,0.93353,0.0035875,0.0037125,2.5e-05,0.02265,0.0001375,0.0003375,0,0,0,0,0,0,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0,0.005725,1.25e-05,2.5e-05,0,0.0001875,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,1.25e-05,0,0,0,1.25e-05,0,0,0,0,0,0,0,0.0034375,0,0,0,0.0001625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0.0001375,0,0,0,0,0,0,0
0,0.0002375,0,0,0,0,0,0,0.00015,0.015112,0,5e-05,0,0.0004625,0,1.25e-05,0.0001625,0.009875,0,2.5e-05,0,7.5e-05,0,0,0.010087,0.92112,7.5e-05,0.0076,0.000275,0.02425,0,0.0004625,0,0,0,0,0,0,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,1.25e-05,0,1.25e-05,0,0,0,0,3.75e-05,0.0057875,0,5e-05,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,1.25e-05,0,0,0,1.25e-05,0,0,0,0,0,0,5e-05,0.0033625,0,1.25e-05,0,0.0001625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0.0001375,0,0,0,0,0,0
0,0,0.0002,0,0,0,1.25e-05,0,0.0002375,0,0.0148,0.000125,0,0,0.000575,0,0.000125,0,0.009675,0.0001375,0,0,0.0001375,0,0.012175,0.0001,0.90319,0.011463,0.0003625,0,0.036138,0.0005125,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,8.75e-05,0,0.005675,7.5e-05,0,0,0.000275,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,1.25e-05,0,0,0,1.25e-05,0,0,0,0,0,3.75e-05,0,0.0033375,2.5e-05,0,0,0.0002,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,1.25e-05,0,0.000125,0,0,0,0,0
0,0,0,0.0002,0,0,0,1.25e-05,0,0.0002375,0.0001375,0.0147,0,0,1.25e-05,0.00065,0,0.000125,0.0001375,0.0096625,0,0,0,0.0001375,0.0001125,0.011763,0.009375,0.9033,0,0.0004,0.0003875,0.038512,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,8.75e-05,3.75e-05,0.0058375,0,0,0,0.000275,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,1.25e-05,0,0,0,1.25e-05,0,0,0,0,0,3.75e-05,5e-05,0.003275,0,0,0,0.000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,1.25e-05,0,0.000125,0,0,0,0
0,0,0,0,0.0002375,0,0,0,0.0001875,0,0,0,0.0153,3.75e-05,0.0002375,0,0.0001375,0,0,0,0.0095375,3.75e-05,0.0001125,0,0.009125,5e-05,0.0001,0,0.93263,0.004025,0.017962,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,2.5e-05,0,0,0,3.75e-05,0,0,0,0.00605,1.25e-05,0.0001125,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,1.25e-05,0,0,0,1.25e-05,0,0,0,0.0036125,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0.0001375,0,0,0
0,0,0,0,0,0.0002375,0,0,0,0.0001875,0,0,0.00015,0.014925,0,0.0004875,0,0.0001375,0,0,0.00015,0.0093625,1.25e-05,0.00015,0.00015,0.008925,0,0.000175,0.0099375,0.91563,0.0002625,0.02885,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25e-05,0,1.25e-05,0,0,0,0,0,1.25e-05,0,1.25e-05,0,3.75e-05,0,0,3.75e-05,0.0060625,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,1.25e-05,0,0,0,1.25e-05,0,0,5e-05,0.003525,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0.0001375,0,0
0,0,0,0,0,0,0.0002125,0,0,0,0.000175,0,0.0002125,0,0.015175,0.00015,0,0,0.0001375,0,0.0001125,0,0.0093375,0.0001625,0.00015,0,0.00855,0.000125,0.011487,7.5e-05,0.92988,0.013713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,2.5e-05,0,0,0,3.75e-05,0,7.5e-05,0,0.0062,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,1.25e-05,0,0,0,1.25e-05,0,3.75e-05,0,0.0035625,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0.0001375,0
0,0,0,0,0,0,0,0.0002125,0,0,0,0.000175,0,0.0002125,0.00015,0.015163,0,0,0,0.0001375,0,0.0001125,0.0001375,0.00935,1.25e-05,0.0001375,0.000125,0.008525,0.0001,0.011088,0.009575,0.93434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75e-05,0,0,0,0,0,0,0,2.5e-05,0,0,0,3.75e-05,0,7.5e-05,3.75e-05,0.0063625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75e-05,0,0,0,0,0,0,0,1.25e-05,0,0,0,1.25e-05,0,3.75e-05,5e-05,0.003525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0.0001375
0.012412,5e-05,3.75e-05,1.25e-05,6.25e-05,0,0,0,7.5e-05,0,0,0,1.25e-05,0,0,0,0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93915,0.0034625,0.00345,2.5e-05,0.0034,2.5e-05,0.000125,0,0.0037,0,1.25e-05,0,1.25e-05,0,0,0,0.0277,0.0001625,0.000125,0,0.0001,0,0,0,0.0002875,0,0,0,1.25e-05,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005175,0,2.5e-05,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
